Note: Final Choice in Column GW	Problem		Total Sample Size																																																																																																																																																																																																									Final Choice
	3	Result		0	-3	0	-3	-32	-3	0	-3	0	0	0	0	-3	-3	-3	0	0	-32	0																																																																																																																																																																																						-32
	3	Choice (1=H, 0=L)	2	0	1																																																																																																																																																																																																							1
	3	Result		-32	-3																																																																																																																																																																																																							-3
	3	Choice (1=H, 0=L)	18	0	1	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1																																																																																																																																																																																							0
	3	Result		0	-3	0	-3	0	-3	-3	-3	0	-32	0	-32	0	-3	0	-3	0	-3																																																																																																																																																																																							0
	3	Choice (1=H, 0=L)	8	0	1	0	1	0	1	0	1																																																																																																																																																																																																	0
	3	Result		0	-3	0	-3	0	-3	0	-3																																																																																																																																																																																																	0
	3	Choice (1=H, 0=L)	17	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1																																																																																																																																																																																								0
	3	Result		-3	-3	-3	-3	-3	-3	-3	0	0	0	0	0	0	0	0	-3	-3																																																																																																																																																																																								0
	3	Choice (1=H, 0=L)	9	0	0	1	1	1	1	1	0	0																																																																																																																																																																																																0
	3	Result		0	0	-3	-3	-3	-3	-3	0	0																																																																																																																																																																																																0
	3	Choice (1=H, 0=L)	17	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0																																																																																																																																																																																								1
	3	Result		0	0	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	0	0	0	-32	0																																																																																																																																																																																								-3
	3	Choice (1=H, 0=L)	6	0	1	0	1	0	1																																																																																																																																																																																																			0
	3	Result		0	-3	0	-3	0	-3																																																																																																																																																																																																			0
	3	Choice (1=H, 0=L)	14	0	1	0	1	0	0	0	0	1	1	1	1	1	0																																																																																																																																																																																											0
	3	Result		0	-3	0	-3	0	0	0	0	-3	-3	-3	-3	-3	0																																																																																																																																																																																											0
	3	Choice (1=H, 0=L)	36	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0																																																																																																																																																																					0
	3	Result		0	0	0	0	0	0	-32	-3	-3	-3	-3	-3	-3	-3	0	0	0	0	0	0	0	0	0	-32	0	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	0																																																																																																																																																																					0
	3	Choice (1=H, 0=L)	14	1	1	1	1	1	0	0	0	0	0	0	0	0	1																																																																																																																																																																																											1
	3	Result		-3	-3	-3	-3	-3	0	-32	0	0	0	0	0	-32	-3																																																																																																																																																																																											-3
	3	Choice (1=H, 0=L)	15	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1																																																																																																																																																																																										0
	3	Result		0	0	0	0	0	0	0	0	-3	-3	-3	-3	-3	-3	-3																																																																																																																																																																																										0
	3	Choice (1=H, 0=L)	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1																																																																																																																																																																															0
	3	Result		-32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3																																																																																																																																																																															-32
	3	Choice (1=H, 0=L)	7	1	1	0	0	0	1	1																																																																																																																																																																																																		0
	3	Result		-3	-3	0	0	0	-3	-3																																																																																																																																																																																																		0
	3	Choice (1=H, 0=L)	17	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1																																																																																																																																																																																								1
	3	Result		0	-32	0	0	0	0	0	0	-32	-3	-3	-3	-3	-3	-3	-3	-3																																																																																																																																																																																								-3
	3	Choice (1=H, 0=L)	4	1	1	1	0																																																																																																																																																																																																					0
	3	Result		-3	-3	-3	0																																																																																																																																																																																																					0
	3	Choice (1=H, 0=L)	11	1	0	1	0	0	1	1	1	1	0	0																																																																																																																																																																																														0
	3	Result		-3	0	-3	0	-32	-3	-3	-3	-3	0	0																																																																																																																																																																																														0
	3	Choice (1=H, 0=L)	19	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1																																																																																																																																																																																						1
	3	Result		-3	-3	-3	-3	-3	0	0	0	-32	0	0	0	0	-3	-3	-3	-3	-3	-3																																																																																																																																																																																						-3
	3	Choice (1=H, 0=L)	2	0	1																																																																																																																																																																																																							0
	3	Result		0	-3																																																																																																																																																																																																							0
	3	Choice (1=H, 0=L)	12	0	0	1	1	1	1	1	1	1	0	0	0																																																																																																																																																																																													0
	3	Result		0	0	-3	-3	-3	-3	-3	-3	-3	-32	0	0																																																																																																																																																																																													0
	3	Choice (1=H, 0=L)	9	0	0	0	0	0	1	1	1	1																																																																																																																																																																																																1
	3	Result		0	0	0	-32	0	-3	-3	-3	-3																																																																																																																																																																																																-3
	3	Choice (1=H, 0=L)	16	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1																																																																																																																																																																																									0
	3	Result		0	0	0	0	0	0	0	-32	0	0	-3	-3	-3	-3	-3	-3																																																																																																																																																																																									0
	3	Choice (1=H, 0=L)	21	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0																																																																																																																																																																																				1
	3	Result		0	-32	0	0	0	0	-3	-3	-3	-3	-3	-3	-3	0	0	0	0	0	0	-32	0																																																																																																																																																																																				-3
	4	Choice (1=H, 0=L)	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0																																																																																																																																1
	4	Result		-4	-4	-4	-4	0	-4	-4	-4	-4	0	-4	0	0	-4	-4	0	-4	-4	-4	-4	-4	-4	-4	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	0	-4	-4	-4	0	-4	-4	-4	-4	-4	0	0	-4	0	-4	-4	-4	-4	-4	-3	-3	-3	-3	-3	-3	-3	-3	-4	-4	-4	-4	-4	-4	0	-4	-4																																																																																																																																-3
	4	Choice (1=H, 0=L)	29	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1																																																																																																																																																																												1
	4	Result		-4	-4	-4	-4	0	-4	-4	-4	-4	-4	-4	-4	0	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3																																																																																																																																																																												-3
	4	Choice (1=H, 0=L)	12	1	1	1	1	1	0	0	0	0	0	0	0																																																																																																																																																																																													1
	4	Result		-3	-3	-3	-3	-3	0	-4	-4	-4	-4	-4	0																																																																																																																																																																																													-3
	4	Choice (1=H, 0=L)	43	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1																																																																																																																																																														1
	4	Result		-4	-3	-4	-3	-4	-3	-4	0	-4	-4	-4	-4	0	-4	-4	-4	-4	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-4	-4	-4	-4	-4	-4	0	-4	0	-4	-4	0	-4	-4	-3																																																																																																																																																														-3
	4	Choice (1=H, 0=L)	53	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																				0
	4	Result		-4	-3	-4	-3	-3	-3	-3	-4	0	-4	-4	-4	-4	-4	-4	-3	-3	-3	-3	-3	-3	-3	-3	-3	-4	-4	0	-4	-4	-4	-4	-4	-4	-4	0	-4	0	0	-4	-4	0	0	-4	-4	-4	-4	0	-4	-4	-4	-4	-4	-4																																																																																																																																																				-4
	4	Choice (1=H, 0=L)	11	0	1	0	1	0	1	0	1	0	1	0																																																																																																																																																																																														1
	4	Result		-4	-3	0	-3	-4	-3	-4	-3	-4	-3	-4																																																																																																																																																																																														-3
	4	Choice (1=H, 0=L)	23	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0																																																																																																																																																																																		0
	4	Result		-4	-4	0	-4	0	-4	-4	-4	-4	-4	-3	-3	-3	-3	-4	-4	0	0	-4	-4	0	-4	-4																																																																																																																																																																																		0
	4	Choice (1=H, 0=L)	15	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0																																																																																																																																																																																										1
	4	Result		-4	0	-4	-4	-4	-3	-3	-3	-3	-4	-3	-3	-3	-3	-4																																																																																																																																																																																										-3
	4	Choice (1=H, 0=L)	19	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1																																																																																																																																																																																						0
	4	Result		-3	-3	-4	-4	-4	-4	-4	-4	-4	0	0	-4	-3	-3	-3	-3	-3	-3	-3																																																																																																																																																																																						0
	4	Choice (1=H, 0=L)	9	0	1	0	1	0	1	0	1	1																																																																																																																																																																																																1
	4	Result		-4	-3	-4	-3	-4	-3	-4	-3	-3																																																																																																																																																																																																-3
	4	Choice (1=H, 0=L)	48	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																									0
	4	Result		-3	-4	-3	-4	-3	0	-3	-4	-3	-4	-4	-4	-3	-4	-3	-4	-3	0	-3	-4	-4	-4	-4	-4	-4	0	-4	-4	-4	-4	0	-4	-4	-4	-4	-4	0	-4	0	-4	0	-4	-4	0	-4	-4	-4	-4																																																																																																																																																									0
	4	Choice (1=H, 0=L)	27	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0																																																																																																																																																																														0
	4	Result		-3	0	-4	-3	-4	-3	-4	-3	0	-3	-4	-3	-4	-3	-4	-3	-4	-3	0	-3	-3	-3	-3	-4	-4	-4	-4																																																																																																																																																																														0
	4	Choice (1=H, 0=L)	19	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																						1
	4	Result		-3	-3	-3	-3	-3	-3	-4	-4	-4	-4	0	-4	-4	-4	-4	-4	-4	0	-4																																																																																																																																																																																						-3
	4	Choice (1=H, 0=L)	67	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1																																																																																																																																						1
	4	Result		-3	-3	-3	-3	-3	-4	-4	-4	0	-4	0	-4	-4	0	-4	-4	-4	0	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-4	0	-4	-4	-4	-4	0	-4	-4	-4	-4	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3	-3	-4	-3																																																																																																																																						-3
	4	Choice (1=H, 0=L)	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1																																																																																																																																																																															0
	4	Result		0	0	-4	-4	-4	0	-4	-4	-4	-4	-4	-4	0	-4	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3																																																																																																																																																																															0
	4	Choice (1=H, 0=L)	14	1	1	1	0	0	0	0	1	1	0	0	1	1	0																																																																																																																																																																																											1
	4	Result		-3	-3	-3	0	-4	-4	-4	-3	-3	-4	-4	-3	-3	-4																																																																																																																																																																																											-3
	4	Choice (1=H, 0=L)	8	1	0	0	1	1	0	0	1																																																																																																																																																																																																	0
	4	Result		-3	-4	0	-3	-3	-4	0	-3																																																																																																																																																																																																	-4
	4	Choice (1=H, 0=L)	18	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																							1
	4	Result		-3	-3	-3	-3	-3	-3	-3	-3	0	-4	-4	-4	0	-4	-4	-4	-4	-4																																																																																																																																																																																							-3
	4	Choice (1=H, 0=L)	2	0	1																																																																																																																																																																																																							1
	4	Result		-4	-3																																																																																																																																																																																																							-3
	4	Choice (1=H, 0=L)	19	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0																																																																																																																																																																																						0
