ID,Order,Trial,Group,Problem,set,sampkey,sampout,finalr,med,high,low,phigh
1,12,5,1,3,Comp,S,-9.5,0,-9.5,-2,-11.2,0.1
1,12,6,1,3,Comp,S,-9.5,0,-9.5,-2,-11.2,0.1
1,12,7,1,3,Comp,S,-9.5,0,-9.5,-2,-11.2,0.1
1,12,8,1,3,Comp,S,-9.5,0,-9.5,-2,-11.2,0.1
1,12,9,1,3,Comp,R,-11.2,0,-9.5,-2,-11.2,0.1
1,12,10,1,3,Comp,S,-9.5,0,-9.5,-2,-11.2,0.1
1,12,11,1,3,Comp,S,-9.5,0,-9.5,-2,-11.2,0.1
1,12,12,1,3,Comp,S,-9.5,0,-9.5,-2,-11.2,0.1
1,30,1,1,4,Comp,S,-9,0,-9,-1.4,-9.1,0.02
1,30,2,1,4,Comp,R,-9.1,0,-9,-1.4,-9.1,0.02
1,30,3,1,4,Comp,S,-9,0,-9,-1.4,-9.1,0.02
1,30,4,1,4,Comp,R,-9.1,0,-9,-1.4,-9.1,0.02
1,19,1,1,5,Comp,S,-4.7,0,-4.7,-0.9,-4.8,0.07
1,19,2,1,5,Comp,R,-4.8,0,-4.7,-0.9,-4.8,0.07
1,19,3,1,5,Comp,S,-4.7,0,-4.7,-0.9,-4.8,0.07
1,19,4,1,5,Comp,S,-4.7,0,-4.7,-0.9,-4.8,0.07
1,19,5,1,5,Comp,S,-4.7,0,-4.7,-0.9,-4.8,0.07
1,19,6,1,5,Comp,S,-4.7,0,-4.7,-0.9,-4.8,0.07
1,19,7,1,5,Comp,S,-4.7,0,-4.7,-0.9,-4.8,0.07
1,22,1,1,6,Comp,S,-6.8,1,-6.8,-4.7,-18.1,0.91
1,22,2,1,6,Comp,R,-4.7,1,-6.8,-4.7,-18.1,0.91
1,22,3,1,6,Comp,R,-4.7,1,-6.8,-4.7,-18.1,0.91
1,22,4,1,6,Comp,R,-4.7,1,-6.8,-4.7,-18.1,0.91
1,22,5,1,6,Comp,R,-4.7,1,-6.8,-4.7,-18.1,0.91
1,22,6,1,6,Comp,R,-4.7,1,-6.8,-4.7,-18.1,0.91
1,22,7,1,6,Comp,R,-4.7,1,-6.8,-4.7,-18.1,0.91
1,22,8,1,6,Comp,S,-6.8,1,-6.8,-4.7,-18.1,0.91
1,22,9,1,6,Comp,R,-4.7,1,-6.8,-4.7,-18.1,0.91
1,18,1,1,7,Comp,R,-24.8,0,-24.2,-9.7,-24.8,0.06
1,18,2,1,7,Comp,S,-24.2,0,-24.2,-9.7,-24.8,0.06
1,18,3,1,7,Comp,S,-24.2,0,-24.2,-9.7,-24.8,0.06
1,18,4,1,7,Comp,R,-24.8,0,-24.2,-9.7,-24.8,0.06
1,18,5,1,7,Comp,S,-24.2,0,-24.2,-9.7,-24.8,0.06
1,18,6,1,7,Comp,S,-24.2,0,-24.2,-9.7,-24.8,0.06
1,18,7,1,7,Comp,S,-24.2,0,-24.2,-9.7,-24.8,0.06
1,18,8,1,7,Comp,R,-24.8,0,-24.2,-9.7,-24.8,0.06
1,18,9,1,7,Comp,R,-24.8,0,-24.2,-9.7,-24.8,0.06
1,18,10,1,7,Comp,R,-24.8,0,-24.2,-9.7,-24.8,0.06
1,18,11,1,7,Comp,R,-24.8,0,-24.2,-9.7,-24.8,0.06
1,18,12,1,7,Comp,R,-24.8,0,-24.2,-9.7,-24.8,0.06
1,18,13,1,7,Comp,R,-24.8,0,-24.2,-9.7,-24.8,0.06
1,18,14,1,7,Comp,R,-24.8,0,-24.2,-9.7,-24.8,0.06
1,18,15,1,7,Comp,S,-24.2,0,-24.2,-9.7,-24.8,0.06
1,18,16,1,7,Comp,S,-24.2,0,-24.2,-9.7,-24.8,0.06
1,26,1,1,8,Comp,S,-6.4,0,-6.4,-5.7,-20.6,0.96
1,26,2,1,8,Comp,R,-5.7,0,-6.4,-5.7,-20.6,0.96
1,26,3,1,8,Comp,R,-20.6,0,-6.4,-5.7,-20.6,0.96
1,26,4,1,8,Comp,S,-6.4,0,-6.4,-5.7,-20.6,0.96
1,26,5,1,8,Comp,S,-6.4,0,-6.4,-5.7,-20.6,0.96
1,26,6,1,8,Comp,S,-6.4,0,-6.4,-5.7,-20.6,0.96
1,26,7,1,8,Comp,S,-6.4,0,-6.4,-5.7,-20.6,0.96
1,15,1,1,9,Comp,S,-18.1,0,-18.1,-5.6,-19.4,0.1
1,15,2,1,9,Comp,R,-19.4,0,-18.1,-5.6,-19.4,0.1
1,15,3,1,9,Comp,S,-18.1,0,-18.1,-5.6,-19.4,0.1
1,15,4,1,9,Comp,S,-18.1,0,-18.1,-5.6,-19.4,0.1
1,15,5,1,9,Comp,S,-18.1,0,-18.1,-5.6,-19.4,0.1
1,15,6,1,9,Comp,S,-18.1,0,-18.1,-5.6,-19.4,0.1
1,15,7,1,9,Comp,S,-18.1,0,-18.1,-5.6,-19.4,0.1
1,15,8,1,9,Comp,S,-18.1,0,-18.1,-5.6,-19.4,0.1
1,5,1,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,2,1,10,Comp,R,-2.5,0,-3.6,-2.5,-5.5,0.6
1,5,3,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,4,1,10,Comp,R,-2.5,0,-3.6,-2.5,-5.5,0.6
1,5,5,1,10,Comp,R,-5.5,0,-3.6,-2.5,-5.5,0.6
1,5,6,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,7,1,10,Comp,R,-2.5,0,-3.6,-2.5,-5.5,0.6
1,5,8,1,10,Comp,R,-2.5,0,-3.6,-2.5,-5.5,0.6
1,5,9,1,10,Comp,R,-2.5,0,-3.6,-2.5,-5.5,0.6
1,5,10,1,10,Comp,R,-5.5,0,-3.6,-2.5,-5.5,0.6
1,5,11,1,10,Comp,R,-5.5,0,-3.6,-2.5,-5.5,0.6
1,5,12,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,13,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,14,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,15,1,10,Comp,R,-5.5,0,-3.6,-2.5,-5.5,0.6
1,5,16,1,10,Comp,R,-5.5,0,-3.6,-2.5,-5.5,0.6
1,5,17,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,18,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,19,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,20,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,21,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,22,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,23,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,24,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,25,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,26,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,27,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,28,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,29,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,30,1,10,Comp,R,-5.5,0,-3.6,-2.5,-5.5,0.6
1,5,31,1,10,Comp,R,-5.5,0,-3.6,-2.5,-5.5,0.6
1,5,32,1,10,Comp,R,-5.5,0,-3.6,-2.5,-5.5,0.6
1,5,33,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,34,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,5,35,1,10,Comp,S,-3.6,0,-3.6,-2.5,-5.5,0.6
1,29,1,1,21,Comp,S,1.7,0,1.7,1.8,-4.1,0.6
1,29,2,1,21,Comp,R,-4.1,0,1.7,1.8,-4.1,0.6
1,29,3,1,21,Comp,S,1.7,0,1.7,1.8,-4.1,0.6
1,29,4,1,21,Comp,S,1.7,0,1.7,1.8,-4.1,0.6
1,14,1,1,22,Comp,R,9,0,9.1,9,-6.7,0.97
1,14,2,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,3,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,4,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,5,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,6,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,7,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,8,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,9,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,10,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,11,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,12,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,13,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,14,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,15,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,16,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,17,1,22,Comp,R,-6.7,0,9.1,9,-6.7,0.97
1,14,18,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,19,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,20,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,21,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,22,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,23,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,24,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,25,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,26,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,27,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,28,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,29,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,30,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,31,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,32,1,22,Comp,R,9,0,9.1,9,-6.7,0.97
1,14,33,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,34,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,14,35,1,22,Comp,S,9.1,0,9.1,9,-6.7,0.97
1,6,1,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,2,1,23,Comp,R,-3.4,0,-2.6,5.5,-3.4,0.06
1,6,3,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,4,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,5,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,6,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,7,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,8,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,9,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,10,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,11,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,12,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,13,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,14,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,15,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,16,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,17,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,18,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,19,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,20,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,21,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,22,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,23,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,24,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,25,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,26,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,27,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,28,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,29,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,30,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,31,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,32,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,33,1,23,Comp,R,-3.4,0,-2.6,5.5,-3.4,0.06
1,6,34,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,35,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,36,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,6,37,1,23,Comp,S,-2.6,0,-2.6,5.5,-3.4,0.06
1,8,1,1,24,Comp,S,0.6,1,0.6,1,-7.1,0.93
1,8,2,1,24,Comp,R,1,1,0.6,1,-7.1,0.93
1,8,3,1,24,Comp,R,1,1,0.6,1,-7.1,0.93
1,8,4,1,24,Comp,R,1,1,0.6,1,-7.1,0.93
1,8,5,1,24,Comp,R,1,1,0.6,1,-7.1,0.93
1,8,6,1,24,Comp,R,1,1,0.6,1,-7.1,0.93
1,8,7,1,24,Comp,R,1,1,0.6,1,-7.1,0.93
1,8,8,1,24,Comp,R,1,1,0.6,1,-7.1,0.93
1,8,9,1,24,Comp,R,1,1,0.6,1,-7.1,0.93
1,8,10,1,24,Comp,R,1,1,0.6,1,-7.1,0.93
1,8,11,1,24,Comp,R,1,1,0.6,1,-7.1,0.93
1,8,12,1,24,Comp,S,0.6,1,0.6,1,-7.1,0.93
1,8,13,1,24,Comp,S,0.6,1,0.6,1,-7.1,0.93
1,8,14,1,24,Comp,S,0.6,1,0.6,1,-7.1,0.93
1,8,15,1,24,Comp,S,0.6,1,0.6,1,-7.1,0.93
1,1,1,1,25,Comp,R,-1.3,0,-0.1,3,-1.3,0.2
1,1,2,1,25,Comp,S,-0.1,0,-0.1,3,-1.3,0.2
1,1,3,1,25,Comp,S,-0.1,0,-0.1,3,-1.3,0.2
1,1,4,1,25,Comp,S,-0.1,0,-0.1,3,-1.3,0.2
1,1,5,1,25,Comp,R,-1.3,0,-0.1,3,-1.3,0.2
1,1,6,1,25,Comp,S,-0.1,0,-0.1,3,-1.3,0.2
1,1,7,1,25,Comp,S,-0.1,0,-0.1,3,-1.3,0.2
1,1,8,1,25,Comp,S,-0.1,0,-0.1,3,-1.3,0.2
1,1,9,1,25,Comp,S,-0.1,0,-0.1,3,-1.3,0.2
1,4,1,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,2,1,26,Comp,R,-1.4,0,-0.9,8.9,-1.4,0.1
1,4,3,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,4,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,5,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,6,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,7,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,8,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,9,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,10,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,11,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,12,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,13,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,14,1,26,Comp,R,-1.4,0,-0.9,8.9,-1.4,0.1
1,4,15,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,16,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,17,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,18,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,19,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,20,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,21,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,22,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,23,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,24,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,25,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,4,26,1,26,Comp,S,-0.9,0,-0.9,8.9,-1.4,0.1
1,21,1,1,27,Comp,S,8.5,0,8.5,9.4,-6.3,0.95
1,21,2,1,27,Comp,R,9.4,0,8.5,9.4,-6.3,0.95
1,21,3,1,27,Comp,R,-6.3,0,8.5,9.4,-6.3,0.95
1,21,4,1,27,Comp,S,8.5,0,8.5,9.4,-6.3,0.95
1,21,5,1,27,Comp,S,8.5,0,8.5,9.4,-6.3,0.95
1,21,6,1,27,Comp,R,-6.3,0,8.5,9.4,-6.3,0.95
1,21,7,1,27,Comp,S,8.5,0,8.5,9.4,-6.3,0.95
1,21,8,1,27,Comp,S,8.5,0,8.5,9.4,-6.3,0.95
1,27,1,1,28,Comp,S,2.7,0,2.7,3.3,-3.5,0.91
1,27,2,1,28,Comp,R,3.3,0,2.7,3.3,-3.5,0.91
1,27,3,1,28,Comp,R,3.3,0,2.7,3.3,-3.5,0.91
1,27,4,1,28,Comp,R,3.3,0,2.7,3.3,-3.5,0.91
1,27,5,1,28,Comp,R,-3.5,0,2.7,3.3,-3.5,0.91
1,27,6,1,28,Comp,S,2.7,0,2.7,3.3,-3.5,0.91
1,27,7,1,28,Comp,R,3.3,0,2.7,3.3,-3.5,0.91
1,11,1,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,2,1,29,Comp,R,-6.9,0,-3.8,5,-6.9,0.4
1,11,3,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,4,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,5,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,6,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,7,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,8,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,9,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,10,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,11,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,12,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,13,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,14,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,15,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,16,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,11,17,1,29,Comp,S,-3.8,0,-3.8,5,-6.9,0.4
1,3,1,1,30,Comp,R,-9.4,0,-8.4,2.1,-9.4,0.06
1,3,2,1,30,Comp,S,-8.4,0,-8.4,2.1,-9.4,0.06
1,3,3,1,30,Comp,S,-8.4,0,-8.4,2.1,-9.4,0.06
1,3,4,1,30,Comp,S,-8.4,0,-8.4,2.1,-9.4,0.06
1,3,5,1,30,Comp,S,-8.4,0,-8.4,2.1,-9.4,0.06
1,3,6,1,30,Comp,S,-8.4,0,-8.4,2.1,-9.4,0.06
1,10,1,1,41,Comp,S,19.6,1,19.6,20.1,6.5,0.95
1,10,2,1,41,Comp,R,20.1,1,19.6,20.1,6.5,0.95
1,10,3,1,41,Comp,R,20.1,1,19.6,20.1,6.5,0.95
1,10,4,1,41,Comp,R,20.1,1,19.6,20.1,6.5,0.95
1,10,5,1,41,Comp,R,20.1,1,19.6,20.1,6.5,0.95
1,10,6,1,41,Comp,R,20.1,1,19.6,20.1,6.5,0.95
1,10,7,1,41,Comp,R,20.1,1,19.6,20.1,6.5,0.95
1,10,8,1,41,Comp,R,20.1,1,19.6,20.1,6.5,0.95
1,10,9,1,41,Comp,R,20.1,1,19.6,20.1,6.5,0.95
1,10,10,1,41,Comp,R,20.1,1,19.6,20.1,6.5,0.95
1,10,11,1,41,Comp,R,20.1,1,19.6,20.1,6.5,0.95
1,10,12,1,41,Comp,R,20.1,1,19.6,20.1,6.5,0.95
1,10,13,1,41,Comp,R,20.1,1,19.6,20.1,6.5,0.95
1,7,1,1,42,Comp,S,5.1,0,5.1,5.2,1.4,0.5
1,7,2,1,42,Comp,R,1.4,0,5.1,5.2,1.4,0.5
1,7,3,1,42,Comp,S,5.1,0,5.1,5.2,1.4,0.5
1,7,4,1,42,Comp,S,5.1,0,5.1,5.2,1.4,0.5
1,7,5,1,42,Comp,S,5.1,0,5.1,5.2,1.4,0.5
1,7,6,1,42,Comp,S,5.1,0,5.1,5.2,1.4,0.5
1,7,7,1,42,Comp,S,5.1,0,5.1,5.2,1.4,0.5
1,7,8,1,42,Comp,S,5.1,0,5.1,5.2,1.4,0.5
1,9,1,1,43,Comp,S,9,1,9,12,2.4,0.5
1,9,2,1,43,Comp,R,12,1,9,12,2.4,0.5
1,9,3,1,43,Comp,R,12,1,9,12,2.4,0.5
1,9,4,1,43,Comp,R,12,1,9,12,2.4,0.5
1,9,5,1,43,Comp,R,2.4,1,9,12,2.4,0.5
1,9,6,1,43,Comp,S,9,1,9,12,2.4,0.5
1,9,7,1,43,Comp,S,9,1,9,12,2.4,0.5
1,9,8,1,43,Comp,S,9,1,9,12,2.4,0.5
1,9,9,1,43,Comp,R,12,1,9,12,2.4,0.5
1,9,10,1,43,Comp,R,12,1,9,12,2.4,0.5
1,9,11,1,43,Comp,R,12,1,9,12,2.4,0.5
1,9,12,1,43,Comp,R,12,1,9,12,2.4,0.5
1,9,13,1,43,Comp,S,9,1,9,12,2.4,0.5
1,9,14,1,43,Comp,R,2.4,1,9,12,2.4,0.5
1,9,15,1,43,Comp,R,2.4,1,9,12,2.4,0.5
1,9,16,1,43,Comp,S,9,1,9,12,2.4,0.5
1,9,17,1,43,Comp,S,9,1,9,12,2.4,0.5
1,9,18,1,43,Comp,S,9,1,9,12,2.4,0.5
1,9,19,1,43,Comp,S,9,1,9,12,2.4,0.5
1,9,20,1,43,Comp,S,9,1,9,12,2.4,0.5
1,28,1,1,44,Comp,S,19.8,0,19.8,20.7,9.1,0.9
1,28,2,1,44,Comp,R,9.1,0,19.8,20.7,9.1,0.9
1,28,3,1,44,Comp,S,19.8,0,19.8,20.7,9.1,0.9
1,16,1,1,45,Comp,S,1.6,0,1.6,8.4,1.2,0.07
1,16,2,1,45,Comp,R,1.2,0,1.6,8.4,1.2,0.07
1,16,3,1,45,Comp,S,1.6,0,1.6,8.4,1.2,0.07
1,16,4,1,45,Comp,S,1.6,0,1.6,8.4,1.2,0.07
1,16,5,1,45,Comp,S,1.6,0,1.6,8.4,1.2,0.07
1,16,6,1,45,Comp,S,1.6,0,1.6,8.4,1.2,0.07
1,16,7,1,45,Comp,S,1.6,0,1.6,8.4,1.2,0.07
1,20,1,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,2,1,46,Comp,R,7.2,0,12.4,22.6,7.2,0.4
1,20,3,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,4,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,5,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,6,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,7,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,8,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,9,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,10,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,11,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,12,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,13,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,14,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,15,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,16,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,17,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,18,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,19,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,20,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
1,20,21,1,46,Comp,S,12.4,0,12.4,22.6,7.2,0.4
